           6          21  -58.963402      -52.232800      -49.208599      -44.581799      -44.374802      -40.883400      -36.630001      -34.599899      -33.582199      -33.395802       15.458401       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          17          11  -51.675201      -49.083000      -46.275398      -39.891800      -37.228100      -36.039600      -35.648899      -35.298302      -33.410099      -32.700001       8.1702003       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           4          17  -47.774700      -46.780499      -44.049999      -43.236401      -41.402302      -40.632099      -40.590801      -38.698399      -38.303398      -33.948002       4.2696991       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          14          19  -46.384300      -44.098000      -43.426601      -43.020802      -40.379299      -39.867100      -39.005001      -38.458801      -36.515701      -36.367901       2.8792992       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          24          17  -50.515701      -49.705200      -49.168301      -45.701302      -44.129200      -38.863800      -33.304199      -31.985500      -31.458799      -31.112200       7.0107002       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           7          19  -56.471901      -43.195801      -39.764099      -39.502102      -38.522499      -38.461300      -37.698799      -37.018299      -35.817699      -35.637402       12.966900       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          12           2  -51.585400      -50.850899      -48.412498      -45.809101      -43.081299      -42.319099      -41.797501      -37.527901      -36.764999      -36.601799       8.0803986       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           4          22  -66.032204      -45.037701      -44.398701      -43.288700      -42.063301      -41.111000      -39.479000      -38.549301      -36.481800      -35.784500       22.527203       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          19          18  -57.723900      -55.893299      -51.153599      -43.684299      -42.891899      -41.747898      -37.762798      -34.814301      -34.354301      -33.005001       14.218899       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          11           1  -53.651299      -44.665401      -44.435001      -42.494099      -38.623600      -38.044998      -36.681400      -36.589199      -34.587799      -33.987499       10.146297       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
